Predator,Prey,Pred Mass,Prey Mass,ED_Predator,ED_Prey,EDi,Scenario
Apodemus_peninsulae,Meriones_unguiculatus,1.517196,1.726727,3.332733,1.935270,5.268003,CU
Apodemus_peninsulae,Mus_musculus,1.517196,1.206826,3.332733,2.440809,5.773542,CU
Canis_lupus,Eutamias_sibiricus,4.507631,1.929419,2.754566,18.288112,21.042678000000002,CU
Canis_lupus,Marmota_sibirica,4.507631,3.90309,2.754566,1.435001,4.189567,CU
Canis_lupus,Urocitellus_undulatus,4.507631,2.924279,2.754566,3.405932,6.1604980000000005,CU
Canis_lupus,Apodemus_peninsulae,4.507631,1.517196,2.754566,3.332733,6.087299,CU
Canis_lupus,Meriones_unguiculatus,4.507631,1.726727,2.754566,1.935270,4.689836,CU
Canis_lupus,Lepus_timidus,4.507631,3.484015,2.754566,0.920346,3.674912,CU
Canis_lupus,Lepus_tolai,4.507631,3.201124,2.754566,0.909018,3.663584,CU
Canis_lupus,Alticola_semicanus,4.507631,1.725912,2.754566,2.241872,4.9964379999999995,CU
Canis_lupus,Cricetulus_barabensis,4.507631,1.359835,2.754566,7.708787,10.463353,CU
Canis_lupus,Cricetulus_longicaudatus,4.507631,1.344392,2.754566,7.691864,10.44643,CU
Canis_lupus,Microtus_arvalis,4.507631,1.447158,2.754566,2.192349,4.946915000000001,CU
Canis_lupus,Microtus_fortis,4.507631,1.799341,2.754566,2.530052,5.284618,CU
Canis_lupus,Microtus_gregalis,4.507631,1.676694,2.754566,4.512918,7.267484,CU
Canis_lupus,Microtus_mongolicus,4.507631,1.439333,2.754566,1.694004,4.44857,CU
Canis_lupus,Microtus_oeconomus,4.507631,1.536558,2.754566,3.383413,6.137979,CU
Canis_lupus,Myodes_rufocanus,4.507631,1.568202,2.754566,3.625409,6.379975,CU
Canis_lupus,Myodes_rutilus,4.507631,1.450249,2.754566,4.012081,6.766647000000001,CU
Canis_lupus,Myopus_schisticolor,4.507631,1.39794,2.754566,9.376841,12.131407000000001,CU
Canis_lupus,Ondatra_zibethicus,4.507631,3.027635,2.754566,12.560338,15.314904,CU
Canis_lupus,Phodopus_campbelli,4.507631,1.369216,2.754566,9.343668,12.098234,CU
Canis_lupus,Myospalax_aspalax,4.507631,2.511883,2.754566,11.996718,14.751284,CU
Canis_lupus,Mesechinus_dauuricus,4.507631,2.534026,2.754566,6.031679,8.786245,CU
Canis_lupus,Vulpes_corsac,4.507631,3.380211,2.754566,2.597745,5.352311,CU
Canis_lupus,Vulpes_vulpes,4.507631,3.725765,2.754566,3.059260,5.813826000000001,CU
Canis_lupus,Lynx_lynx,4.507631,4.254064,2.754566,2.466918,5.221484,CU
Canis_lupus,Otocolobus_manul,4.507631,3.544068,2.754566,6.202591,8.957157,CU
Gulo_gulo,Eutamias_sibiricus,4.230771,1.929419,11.729333,18.288112,30.017445000000002,CU
Gulo_gulo,Marmota_sibirica,4.230771,3.90309,11.729333,1.435001,13.164334,CU
Gulo_gulo,Urocitellus_undulatus,4.230771,2.924279,11.729333,3.405932,15.135265,CU
Gulo_gulo,Alticola_semicanus,4.230771,1.725912,11.729333,2.241872,13.971205000000001,CU
Gulo_gulo,Cricetulus_barabensis,4.230771,1.359835,11.729333,7.708787,19.43812,CU
Gulo_gulo,Cricetulus_longicaudatus,4.230771,1.344392,11.729333,7.691864,19.421197,CU
Gulo_gulo,Microtus_arvalis,4.230771,1.447158,11.729333,2.192349,13.921682,CU
Gulo_gulo,Microtus_fortis,4.230771,1.799341,11.729333,2.530052,14.259385,CU
Gulo_gulo,Microtus_gregalis,4.230771,1.676694,11.729333,4.512918,16.242251,CU
Gulo_gulo,Microtus_mongolicus,4.230771,1.439333,11.729333,1.694004,13.423337,CU
Gulo_gulo,Microtus_oeconomus,4.230771,1.536558,11.729333,3.383413,15.112746000000001,CU
Gulo_gulo,Myodes_rufocanus,4.230771,1.568202,11.729333,3.625409,15.354742,CU
Gulo_gulo,Myodes_rutilus,4.230771,1.450249,11.729333,4.012081,15.741414,CU
Gulo_gulo,Myopus_schisticolor,4.230771,1.39794,11.729333,9.376841,21.106174000000003,CU
Gulo_gulo,Ondatra_zibethicus,4.230771,3.027635,11.729333,12.560338,24.289671,CU
Gulo_gulo,Phodopus_campbelli,4.230771,1.369216,11.729333,9.343668,21.073000999999998,CU
Gulo_gulo,Apodemus_peninsulae,4.230771,1.517196,11.729333,3.332733,15.062066000000002,CU
Gulo_gulo,Meriones_unguiculatus,4.230771,1.726727,11.729333,1.935270,13.664603,CU
Gulo_gulo,Lepus_timidus,4.230771,3.484015,11.729333,0.920346,12.649679,CU
Gulo_gulo,Lepus_tolai,4.230771,3.201124,11.729333,0.909018,12.638351,CU
Gulo_gulo,Myospalax_aspalax,4.230771,2.511883,11.729333,11.996718,23.726050999999998,CU
Gulo_gulo,Mesechinus_dauuricus,4.230771,2.534026,11.729333,6.031679,17.761012,CU
Lutra_lutra,Eutamias_sibiricus,3.943747,1.929419,5.281282,18.288112,23.569394000000003,CU
Lutra_lutra,Marmota_sibirica,3.943747,3.90309,5.281282,1.435001,6.716283,CU
Lutra_lutra,Urocitellus_undulatus,3.943747,2.924279,5.281282,3.405932,8.687214,CU
Lutra_lutra,Alticola_semicanus,3.943747,1.725912,5.281282,2.241872,7.523154,CU
Lutra_lutra,Cricetulus_barabensis,3.943747,1.359835,5.281282,7.708787,12.990069,CU
Lutra_lutra,Cricetulus_longicaudatus,3.943747,1.344392,5.281282,7.691864,12.973146,CU
Lutra_lutra,Microtus_arvalis,3.943747,1.447158,5.281282,2.192349,7.473631,CU
Lutra_lutra,Microtus_fortis,3.943747,1.799341,5.281282,2.530052,7.8113340000000004,CU
Lutra_lutra,Microtus_gregalis,3.943747,1.676694,5.281282,4.512918,9.7942,CU
Lutra_lutra,Microtus_mongolicus,3.943747,1.439333,5.281282,1.694004,6.9752860000000005,CU
Lutra_lutra,Microtus_oeconomus,3.943747,1.536558,5.281282,3.383413,8.664695,CU
Lutra_lutra,Myodes_rufocanus,3.943747,1.568202,5.281282,3.625409,8.906691,CU
Lutra_lutra,Myodes_rutilus,3.943747,1.450249,5.281282,4.012081,9.293363,CU
Lutra_lutra,Myopus_schisticolor,3.943747,1.39794,5.281282,9.376841,14.658123,CU
Lutra_lutra,Ondatra_zibethicus,3.943747,3.027635,5.281282,12.560338,17.84162,CU
Lutra_lutra,Phodopus_campbelli,3.943747,1.369216,5.281282,9.343668,14.624949999999998,CU
Lutra_lutra,Apodemus_peninsulae,3.943747,1.517196,5.281282,3.332733,8.614015,CU
Lutra_lutra,Meriones_unguiculatus,3.943747,1.726727,5.281282,1.935270,7.216552,CU
Lutra_lutra,Lepus_timidus,3.943747,3.484015,5.281282,0.920346,6.201628,CU
Lutra_lutra,Lepus_tolai,3.943747,3.201124,5.281282,0.909018,6.1903,CU
Lutra_lutra,Myospalax_aspalax,3.943747,2.511883,5.281282,11.996718,17.278,CU
Lutra_lutra,Mesechinus_dauuricus,3.943747,2.534026,5.281282,6.031679,11.312961,CU
Lynx_lynx,Apodemus_peninsulae,4.254064,1.517196,2.466918,3.332733,5.799651000000001,CU
Lynx_lynx,Meriones_unguiculatus,4.254064,1.726727,2.466918,1.935270,4.402188000000001,CU
Lynx_lynx,Lepus_timidus,4.254064,3.484015,2.466918,0.920346,3.387264,CU
Lynx_lynx,Lepus_tolai,4.254064,3.201124,2.466918,0.909018,3.3759360000000003,CU
Lynx_lynx,Otocolobus_manul,4.254064,3.544068,2.466918,6.202591,8.669509,CU
Lynx_lynx,Vulpes_corsac,4.254064,3.380211,2.466918,2.597745,5.064663,CU
Lynx_lynx,Vulpes_vulpes,4.254064,3.725765,2.466918,3.059260,5.526178,CU
Lynx_lynx,Myospalax_aspalax,4.254064,2.511883,2.466918,11.996718,14.463636,CU
Lynx_lynx,Alticola_semicanus,4.254064,1.725912,2.466918,2.241872,4.7087900000000005,CU
Lynx_lynx,Cricetulus_barabensis,4.254064,1.359835,2.466918,7.708787,10.175705,CU
Lynx_lynx,Cricetulus_longicaudatus,4.254064,1.344392,2.466918,7.691864,10.158782,CU
Lynx_lynx,Microtus_arvalis,4.254064,1.447158,2.466918,2.192349,4.659267,CU
Lynx_lynx,Microtus_fortis,4.254064,1.799341,2.466918,2.530052,4.99697,CU
Lynx_lynx,Microtus_gregalis,4.254064,1.676694,2.466918,4.512918,6.979836000000001,CU
Lynx_lynx,Microtus_mongolicus,4.254064,1.439333,2.466918,1.694004,4.160922,CU
Lynx_lynx,Microtus_oeconomus,4.254064,1.536558,2.466918,3.383413,5.850331000000001,CU
Lynx_lynx,Myodes_rufocanus,4.254064,1.568202,2.466918,3.625409,6.092327,CU
Lynx_lynx,Myodes_rutilus,4.254064,1.450249,2.466918,4.012081,6.478999,CU
Lynx_lynx,Myopus_schisticolor,4.254064,1.39794,2.466918,9.376841,11.843759,CU
Lynx_lynx,Ondatra_zibethicus,4.254064,3.027635,2.466918,12.560338,15.027256,CU
Lynx_lynx,Phodopus_campbelli,4.254064,1.369216,2.466918,9.343668,11.810585999999999,CU
Lynx_lynx,Eutamias_sibiricus,4.254064,1.929419,2.466918,18.288112,20.75503,CU
Lynx_lynx,Marmota_sibirica,4.254064,3.90309,2.466918,1.435001,3.9019190000000004,CU
