Predator,Prey,Pred Mass,Prey Mass,ED_Predator,ED_Prey,EDi,Scenario
Allenopithecus_nigroviridis,Philantomba_monticola,3.676694,3.79588,11.168289,8.115682,19.283971,CU
Allenopithecus_nigroviridis,Dasymys_incomtus,3.676694,1.955207,11.168289,3.918652,15.086941,CU
Allenopithecus_nigroviridis,Gerbilliscus_validus,3.676694,2.032216,11.168289,3.624390,14.792679,CU
Allenopithecus_nigroviridis,Hybomys_univittatus,3.676694,1.677607,11.168289,2.833097,14.001386,CU
Allenopithecus_nigroviridis,Hylomyscus_aeta,3.676694,1.399674,11.168289,2.074192,13.242481,CU
Allenopithecus_nigroviridis,Hylomyscus_stella,3.676694,1.305351,11.168289,2.694149,13.862438,CU
Allenopithecus_nigroviridis,Lophuromys_flavopunctatus,3.676694,1.778151,11.168289,3.265373,14.433662,CU
Allenopithecus_nigroviridis,Malacomys_longipes,3.676694,1.980458,11.168289,7.284772,18.453060999999998,CU
Allenopithecus_nigroviridis,Mastomys_natalensis,3.676694,1.561101,11.168289,2.011855,13.180144,CU
Allenopithecus_nigroviridis,Oenomys_hypoxanthus,3.676694,1.954243,11.168289,5.392722,16.561011,CU
Allenopithecus_nigroviridis,Pelomys_campanae,3.676694,1.902547,11.168289,1.770684,12.938972999999999,CU
Allenopithecus_nigroviridis,Praomys_jacksoni,3.676694,1.623249,11.168289,2.989461,14.15775,CU
Allenopithecus_nigroviridis,Praomys_lukolelae,3.676694,1.619093,11.168289,5.964478,17.132767,CU
Allenopithecus_nigroviridis,Stochomys_longicaudatus,3.676694,1.851258,11.168289,7.680425,18.848714,CU
Allenopithecus_nigroviridis,Dendrohyrax_dorsalis,3.676694,3.501744,11.168289,17.046123,28.214412000000003,CU
Allenopithecus_nigroviridis,Cricetomys_emini,3.676694,3.113943,11.168289,9.909343,21.077632,CU
Allenopithecus_nigroviridis,Petrodromus_tetradactylus,3.676694,2.273001,11.168289,25.002235,36.170524,CU
Aonyx_congicus,Funisciurus_anerythrus,4.376581,2.338456,4.121272,4.091752,8.213024,CU
Aonyx_congicus,Funisciurus_congicus,4.376581,2.049218,4.121272,4.159306,8.280578,CU
