Predator,Prey,Pred Mass,Prey Mass,ED_Predator,ED_Prey,EDi,Scenario
Galictis_cuja,Neotomys_ebriosus,3,1.80956,7.562843,5.057150,12.619993000000001,RW
Galictis_cuja,Phyllotis_xanthopygus,3,1.750508,7.562843,1.767674,9.330517,RW
Leopardus_colocolo,Abrothrix_andinus,3.594945,1.255273,2.278142,3.427440,5.705582,RW
Leopardus_colocolo,Neotomys_ebriosus,3.594945,1.80956,2.278142,5.057150,7.335292,RW
Leopardus_colocolo,Phyllotis_xanthopygus,3.594945,1.750508,2.278142,1.767674,4.045816,RW
Leopardus_colocolo,Galictis_cuja,3.594945,3,2.278142,7.562843,9.840985,RW
Leopardus_jacobita,Leopardus_colocolo,3.962369,3.594945,6.295096,2.278142,8.573238,RW
Leopardus_jacobita,Lycalopex_culpaeus,3.962369,3.99266,6.295096,3.857139,10.152235000000001,RW
Leopardus_jacobita,Neotomys_ebriosus,3.962369,1.80956,6.295096,5.057150,11.352246000000001,RW
Leopardus_jacobita,Phyllotis_xanthopygus,3.962369,1.750508,6.295096,1.767674,8.06277,RW
Leopardus_jacobita,Galictis_cuja,3.962369,3,6.295096,7.562843,13.857939,RW
Lycalopex_culpaeus,Neotomys_ebriosus,3.99266,1.80956,3.857139,5.057150,8.914289,RW
Lycalopex_culpaeus,Phyllotis_xanthopygus,3.99266,1.750508,3.857139,1.767674,5.624813,RW
Lycalopex_culpaeus,Leopardus_colocolo,3.99266,3.594945,3.857139,2.278142,6.135281,RW
Lycalopex_culpaeus,Leopardus_jacobita,3.99266,3.962369,3.857139,6.295096,10.152235000000001,RW
Puma_concolor,Leopardus_colocolo,4.71265,3.594945,3.512786,2.278142,5.790928,RW
Puma_concolor,Leopardus_jacobita,4.71265,3.962369,3.512786,6.295096,9.807882,RW
Puma_concolor,Lycalopex_culpaeus,4.71265,3.99266,3.512786,3.857139,7.369925,RW
Puma_concolor,Neotomys_ebriosus,4.71265,1.80956,3.512786,5.057150,8.569936,RW
Puma_concolor,Phyllotis_xanthopygus,4.71265,1.750508,3.512786,1.767674,5.28046,RW
Puma_concolor,Galictis_cuja,4.71265,3,3.512786,7.562843,11.075629,RW
