Predator,Prey,Pred Mass,Prey Mass,Scenario
Acinonyx_jubatus,Antidorcas_marsupialis,4.669317,4.498311,CU
Acinonyx_jubatus,Raphicerus_campestris,4.669317,4.021189,CU
Acinonyx_jubatus,Sylvicapra_grimmia,4.669317,4.29003,CU
Acinonyx_jubatus,Pedetes_capensis,4.669317,3.498999,CU
Acinonyx_jubatus,Procavia_capensis,4.669317,3.481443,CU
Acinonyx_jubatus,Aethomys_chrysophilus,4.669317,1.874482,CU
Acinonyx_jubatus,Aethomys_namaquensis,4.669317,1.704151,CU
Acinonyx_jubatus,Desmodillus_auricularis,4.669317,1.726727,CU
Acinonyx_jubatus,Gerbilliscus_brantsii,4.669317,2.058426,CU
Acinonyx_jubatus,Gerbillurus_paeba,4.669317,1.367356,CU
Acinonyx_jubatus,Gerbillurus_vallinus,4.669317,1.547775,CU
Acinonyx_jubatus,Mastomys_coucha,4.669317,1.491362,CU
Acinonyx_jubatus,Parotomys_brantsii,4.669317,2.11227,CU
Acinonyx_jubatus,Parotomys_littledalei,4.669317,2.103804,CU
Acinonyx_jubatus,Rhabdomys_pumilio,4.669317,1.613842,CU
Acinonyx_jubatus,Thallomys_nigricauda,4.669317,2.095866,CU
Acinonyx_jubatus,Zelotomys_woosnami,4.669317,1.733197,CU
Acinonyx_jubatus,Lepus_capensis,4.669317,3.513444,CU
Acinonyx_jubatus,Lepus_saxatilis,4.669317,3.373519,CU
Acinonyx_jubatus,Parahyaena_brunnea,4.669317,4.50786,CU
Acinonyx_jubatus,Proteles_cristata,4.669317,4,CU
Acinonyx_jubatus,Caracal_caracal,4.669317,4.1383,CU
Acinonyx_jubatus,Felis_nigripes,4.669317,3.113943,CU
Acinonyx_jubatus,Felis_silvestris,4.669317,3.740363,CU
Acinonyx_jubatus,Panthera_pardus,4.669317,4.74036,CU
Acinonyx_jubatus,Canis_mesomelas,4.669317,3.929419,CU
Acinonyx_jubatus,Otocyon_megalotis,4.669317,3.618048,CU
Acinonyx_jubatus,Vulpes_chama,4.669317,3.470557,CU
Acinonyx_jubatus,Papio_ursinus,4.669317,4.446212,CU
Acinonyx_jubatus,Saccostomus_campestris,4.669317,1.70927,CU
Acinonyx_jubatus,Elephantulus_intufi,4.669317,1.694605,CU
Acinonyx_jubatus,Elephantulus_rupestris,4.669317,1.822168,CU
Acinonyx_jubatus,Macroscelides_proboscideus,4.669317,1.582063,CU
Acinonyx_jubatus,Hystrix_africaeaustralis,4.669317,4.174234,CU
Acinonyx_jubatus,Orycteropus_afer,4.669317,4.71892,CU
Acinonyx_jubatus,Smutsia_temminckii,4.669317,3.856118,CU
Acinonyx_jubatus,Xerus_inauris,4.669317,2.723456,CU
Acinonyx_jubatus,Aonyx_capensis,4.669317,4.278749,CU
